TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201604,18.218,1.0,427.497,309.625,1.0,311.234,1.0,17.205,1.0,88.744,0.958333,0.423,1.0,2.784,0.951389,0.36838531851570416,0.9263888888888888,149.61273735119045,0.9333333333333333,599.1992633333333,1.0,54.84536588541667,0.8,48.78889806547619,0.9333333333333333,420.12552083333327,0.9333333333333333,406.082,0.999306,23.815,23.372,23.185,9.851,21.947,21.401,20.768,20.907,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.733,3.697,5.944,7.313,7.941,6.851,6.937,6.616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.43224,1.0,35.6623,0.999306,42.1893,0.446036,85.2232,0.999306,100.821,0.757177,-0.905339,0.958333,0.0148554,-0.994291,-0.945494,-0.855234,0.988194,0.966667,0.946528,1.14011,1.03402,1.1226,1.22348,2.06427,2.00993,2.0369,2.07673,1.32117,1.18138,1.19667,1.25082,2.13263,2.10672,2.12328,2.14181,-9999,-9999
201605,21.931,1.0,466.685,347.966,1.0,326.779,1.0,22.714,1.0,88.668,0.998656,0.025,1.0,2.857,0.998656,0.36415648375409065,0.9986559139784947,168.02657418770454,0.9986559139784947,678.1946397849463,1.0,64.4263753681627,0.9986559139784947,56.036698457223004,0.9986559139784947,447.19655797101444,0.9986559139784947,400.48,1.0,29.808,29.134,28.209,9.849,26.335,25.415,24.12,24.461,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.363,2.057,4.609,6.333,6.957,6.106,6.166,5.449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.01479,1.0,23.0136,1.0,28.1779,0.333992,109.12,1.0,133.606,0.669798,-0.456156,0.968414,0.0136485,-0.549576,-0.493549,-0.416126,0.990591,0.975806,0.965726,0.883783,0.783674,0.877322,0.93946,1.36882,1.31551,1.33325,1.36039,0.783768,0.80024,0.816497,0.858404,1.30916,1.32782,1.33409,1.35737,-9999,-9999
201606,28.578,1.0,480.998,285.337,0.977778,382.455,0.975,31.961,1.0,88.871,1.0,2.032,1.0,2.479,1.0,0.32174381944444447,1.0,144.9184265804598,0.9506944444444445,588.9262333793102,0.9506944444444445,57.96771154310346,0.9506944444444445,47.75764181034483,0.9506944444444445,485.5684770114943,0.9506944444444445,403.062,1.0,34.75,34.13,33.26,9.851,31.137,29.992,28.211,28.539,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.286,3.148,4.441,5.71,6.416,5.698,5.837,4.972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3178,1.0,27.405,1.0,34.2153,0.417157,85.2695,0.999306,106.46,0.676268,0.806575,0.95625,0.0128404,0.739124,0.784738,0.828406,0.986806,0.959722,0.948611,0.991402,0.922458,0.97808,0.991909,0.206664,0.155306,0.164491,0.185653,1.72886,1.52951,1.75519,1.88163,0.884336,0.70763,0.83989,0.945568,-9999,-9999
201607,28.776,1.0,471.945,296.693,0.997312,402.631,1.0,25.653,1.0,88.986,1.0,2.966,1.0,2.156,1.0,0.2919976478494623,1.0,175.27199462365593,1.0,591.9727676747312,1.0,49.04604892473119,1.0,44.107065860215066,1.0,481.4874327956989,1.0,409.068,0.99664,32.528,32.125,31.978,12.743,30.831,30.173,29.101,29.464,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.003,5.951,8.049,8.714,9.174,6.044,5.896,5.109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.6159,1.0,73.7842,0.995968,89.6471,0.841057,64.477,0.999328,78.3389,0.705491,-0.074353,0.929435,0.0342412,-0.283413,-0.162518,-0.0124284,0.983871,0.952285,0.911962,2.97963,2.63191,2.93143,3.08311,3.11284,2.91114,2.96404,3.08931,2.62924,2.66072,2.82323,2.98006,3.00647,2.89939,2.97263,3.07056,-9999,-9999
201608,25.976,1.0,439.238,251.082,0.977823,388.005,1.0,18.93,1.0,88.946,1.0,2.311,1.0,2.072,1.0,0.27937533602150544,1.0,158.50457661290326,1.0,483.22538440860217,1.0,36.398743884408596,1.0,39.15040255376344,1.0,459.1611559139785,1.0,406.461,0.995296,28.98,28.738,28.911,12.857,28.491,28.486,28.215,28.738,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.938,6.703,9.234,10.095,10.786,8.63,6.018,5.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.60276,1.0,79.3423,0.989247,97.0683,0.843186,46.1615,0.998656,56.4745,0.569517,-1.51082,0.900538,0.0383209,-1.90861,-1.76333,-1.30676,0.959005,0.928091,0.851478,2.88749,2.7013,2.86399,3.01546,4.58647,4.31399,4.58382,4.61699,3.03853,3.06009,3.15809,3.24299,4.41148,4.35413,4.48072,4.66282,-9999,-9999
201609,23.861,1.0,384.628,237.23,1.0,370.255,1.0,17.918,1.0,88.95,0.999306,2.718,1.0,2.538,0.999306,0.3329474778368794,0.9993055555555554,124.92764757683213,0.9993055555555554,464.1568221527778,1.0,36.621654249408984,0.9993055555555554,36.217673034869975,0.9993055555555554,444.0185150709219,0.9993055555555554,404.375,1.0,26.294,26.203,26.832,12.838,26.793,27.134,27.038,27.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.126,6.059,8.013,8.946,9.34,6.499,6.049,5.276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.528825,1.0,55.5792,0.998611,67.0202,0.739558,48.5364,1.0,58.5275,0.611999,-0.411706,0.933333,0.0310148,-0.543024,-0.457538,-0.367496,0.979167,0.954167,0.911806,2.15899,2.02983,2.12674,2.36345,2.60595,2.57464,2.60371,2.70702,1.80766,1.79883,1.85053,1.89908,2.71084,2.53549,2.62125,2.67404,-9999,-9999
201610,22.961,1.0,315.286,218.176,1.0,344.397,1.0,21.218,1.0,88.976,1.0,0.074,1.0,2.712,1.0,0.3144514112903226,1.0,87.48092204301075,1.0,422.3668126344087,1.0,42.53117547043011,1.0,37.07208602150538,1.0,435.7334677419354,1.0,400.546,1.0,24.066,23.881,24.363,12.698,24.261,24.527,24.777,24.914,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.507,4.386,6.647,6.687,7.39,6.26,6.001,5.273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.82465,1.0,26.6031,1.0,30.6542,0.40875,47.7332,1.0,55.0021,0.53931,-0.0682631,0.975134,0.0125884,-0.111703,-0.0765612,-0.0334873,0.997984,0.99328,0.9375,1.05869,0.99864,1.04725,1.0708,1.1309,1.09331,1.10229,1.11517,0.616199,0.630594,0.712594,1.11743,0.879806,0.888587,0.927344,1.06467,-9999,-9999
201611,16.126,1.0,251.185,174.986,1.0,309.076,1.0,13.481,1.0,89.046,0.995833,0.135,0.996528,3.103,0.995833,0.3941454268225735,0.9958333333333333,53.758979331357054,0.9958333333333333,331.68860041666653,1.0,40.377302255709274,0.9958333333333333,31.693744889108476,0.9958333333333333,395.7423515041721,0.9958333333333333,398.198,1.0,18.685,18.968,19.953,12.508,21.295,22.088,22.988,22.998,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.388,2.961,5.126,6.069,6.748,5.877,5.856,5.139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.4148,1.0,8.70321,0.998611,10.4572,0.267706,39.7247,0.999306,47.7305,0.582193,0.528509,0.978472,0.0114202,0.382206,0.457611,0.56308,0.993056,0.977083,0.976389,0.599322,0.529882,0.592769,0.664857,0.132275,0.107519,0.132275,0.146925,0.265659,0.25813,0.28573,0.363921,0.0844557,0.0760022,0.0884361,0.0987691,-9999,-9999
201612,11.892,1.0,219.746,137.335,1.0,304.23,1.0,8.293,1.0,89.02,1.0,0.918,1.0,2.691,1.0,0.3058432123655915,1.0,45.091866263440856,1.0,265.14244005376344,1.0,31.398018750000006,1.0,23.802668010752683,1.0,370.7709677419354,1.0,402.903,0.991263,12.5,12.639,13.575,12.443,15.405,16.686,18.438,18.528,1.0,1.0,1.0,0.16129,1.0,1.0,1.0,1.0,5.584,5.591,6.301,5.97,6.622,5.768,5.764,5.106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.62959,1.0,11.591,0.987903,13.4359,0.314969,30.7243,1.0,35.6146,0.495959,0.802674,0.94086,0.0142485,0.61555,0.709372,0.867467,0.965054,0.953629,0.918683,0.712034,0.576256,0.694507,0.798893,-0.0158198,-0.0593626,-0.0392935,-0.0314819,0.320256,0.170802,0.202194,0.277486,0.0,0.0,0.0981595,0.341051,-9999,-9999
201701,9.972,1.0,236.319,149.25,1.0,290.609,1.0,7.416,1.0,89.036,1.0,0.852,1.0,2.827,1.0,0.3186291666666667,1.0,53.23395295698925,1.0,285.723011155914,1.0,36.040582594086025,1.0,23.763208333333335,1.0,360.8401209677419,1.0,406.078,0.999328,9.94,9.964,10.646,11.827,12.042,13.31,15.1,15.311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.335,9.967,11.644,6.794,6.806,5.841,5.751,5.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.90761,1.0,17.2583,0.999328,19.7531,0.339032,32.5717,1.0,37.2801,0.512519,0.697886,0.962366,0.0158849,0.57203,0.621462,0.763548,0.991935,0.981183,0.946909,0.50487,0.452251,0.492986,0.587768,-0.134377,-0.145506,-0.12857,-0.121722,0.425697,0.439159,0.523996,0.610444,0.0579116,0.0304154,0.0485484,0.0669133,-9999,-9999
201702,13.486,1.0,291.755,193.659,1.0,301.175,1.0,10.661,1.0,88.951,1.0,0.136,1.0,2.897,1.0,0.33161294642857136,1.0,78.30004836309524,1.0,371.0757451636905,1.0,47.445558928571415,1.0,30.985699404761903,1.0,383.52254464285716,1.0,403.758,1.0,14.587,14.359,14.724,14.746,14.35,14.666,15.114,15.011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.326,6.418,9.075,6.883,7.129,5.956,5.795,5.165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.55413,1.0,11.8957,1.0,13.4553,0.253232,55.0707,1.0,62.2906,0.542136,0.52424,0.96875,0.010745,0.421931,0.477705,0.547901,0.989583,0.982143,0.959077,0.479316,0.42151,0.472698,0.57185,-0.0122864,-0.00506374,-0.000421196,0.0239492,0.500015,0.46249,0.495695,0.521136,0.0720654,0.0714081,0.073395,0.662623,-9999,-9999
201703,18.26,1.0,362.473,266.011,1.0,311.309,1.0,18.047,1.0,89.012,1.0,0.082,0.999328,3.168,1.0,0.3547204301075269,1.0,116.01704838709678,1.0,510.0196605510753,1.0,62.79225564516128,1.0,42.27371639784946,1.0,416.70349462365596,1.0,404.383,1.0,21.799,21.273,21.197,20.37,19.64,19.23,18.488,18.348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.403,3.27,6.28,6.677,7.269,6.048,5.859,5.168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3071,0.999328,10.3368,0.999328,11.4655,0.240082,85.4636,1.0,94.7953,0.60166,0.654048,0.947581,0.00961091,0.593025,0.622085,0.698543,0.972446,0.965054,0.944892,0.683291,0.64198,0.666963,0.812419,0.0473796,0.0450623,0.052081,0.108146,0.543971,0.54563,0.569063,0.743159,0.0896645,0.103143,0.118219,0.145116,-9999,-9999
201704,20.016,1.0,425.782,316.74,1.0,314.083,1.0,21.401,1.0,88.713,0.999306,0.076,1.0,3.027,0.999306,0.34873850472813234,0.9993055555555554,146.17641332742318,0.9993055555555554,625.88245325,0.8333333333333334,70.39414791666667,0.8333333333333334,49.72614555260047,0.9993055555555554,432.392918144208,0.9993055555555554,402.653,1.0,26.41,25.595,25.218,24.087,23.369,22.787,21.697,21.657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.647,2.379,4.827,6.091,6.774,5.897,5.812,5.106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.48262,1.0,11.4845,1.0,13.2169,0.204263,108.212,1.0,124.535,0.642431,0.463172,0.972222,0.0116181,0.385833,0.428556,0.522157,0.993056,0.978472,0.942361,0.598572,0.545149,0.582891,0.734457,0.153721,0.15119,0.157136,0.2093,0.638081,0.689699,0.764633,0.820595,0.280084,0.266995,0.296484,0.317878,-9999,-9999
201705,22.909,1.0,465.803,337.438,1.0,333.595,1.0,25.452,1.0,88.608,0.999328,0.0,1.0,2.996,0.999328,0.38215725663463734,0.9993279569892473,160.62928101407002,0.9993279569892473,659.9812548387096,1.0,74.76736342942118,0.9993279569892473,53.77778140013727,0.9993279569892473,453.8007721345229,0.9993279569892473,400.741,1.0,31.015,29.916,29.246,27.69,27.016,26.225,24.839,24.964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.108,1.786,3.891,5.691,6.476,5.714,5.66,4.944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.87858,1.0,10.77,1.0,12.6259,0.28648,119.169,1.0,139.704,0.689075,0.381903,0.965726,0.00956278,0.337944,0.368081,0.421244,0.987903,0.977151,0.954301,0.452035,0.398691,0.433961,0.564104,0.0786134,0.0579698,0.0659682,0.121766,0.620389,0.624425,0.650722,0.667222,0.25592,0.231755,0.25311,0.262909,-9999,-9999
201706,30.048,1.0,480.907,350.283,1.0,377.516,1.0,38.81,1.0,88.649,1.0,0.0,1.0,2.774,1.0,0.34943513888888883,1.0,169.65005416666665,1.0,697.4712741666667,1.0,78.41208777777778,1.0,56.298693055555546,1.0,499.4413194444445,1.0,398.167,1.0,38.521,37.136,35.933,33.432,32.511,31.106,28.889,28.962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.597,1.29,3.331,5.32,6.181,5.563,5.551,4.801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.6183,1.0,10.3422,0.997917,12.2851,0.292334,122.778,1.0,145.842,0.736662,0.702845,0.947917,0.00995056,0.638228,0.681337,0.724632,0.977083,0.961111,0.936806,0.448772,0.409648,0.44392,0.466017,-0.236632,-0.259921,-0.237417,-0.23041,1.5355,1.14967,1.3617,1.45384,0.354508,0.0545919,0.263447,0.321358,-9999,-9999
201707,26.967,1.0,472.601,258.638,1.0,405.613,1.0,19.778,1.0,89.005,0.992608,4.293,1.0,2.133,1.0,0.30240423387096776,1.0,155.45494959677418,1.0,507.26294926075263,1.0,51.555378830645154,1.0,36.19664381720431,1.0,470.91135752688166,1.0,414.317,1.0,31.871,31.527,31.691,31.415,31.14,30.968,30.174,30.455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.654,7.599,8.909,8.613,8.122,6.142,5.518,4.779,0.284274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.526245,1.0,55.0221,0.994624,66.6955,0.788289,72.6049,0.99664,88.0087,0.67286,2.06142,0.928091,0.0297908,1.86967,1.98788,2.1988,0.965726,0.945565,0.90457,2.50476,2.57617,2.60712,2.68085,0.535311,0.535311,0.676603,0.731879,4.16196,3.25829,3.71136,4.20478,1.96002,1.30724,1.66786,1.96002,-9999,-9999
201708,27.317,1.0,440.668,271.459,1.0,381.072,0.295027,23.095,1.0,88.933,1.0,1.032,1.0,2.361,1.0,0.3289306451612903,1.0,151.26306357526883,1.0,490.5386980510753,1.0,42.73603474462365,1.0,37.417050403225815,1.0,-9999,-9999,394.039,1.0,29.922,29.607,29.743,29.379,28.936,28.9,28.324,28.623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.736,6.331,9.062,10.214,11.168,9.322,5.801,4.896,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0829,1.0,66.7193,0.99664,76.4533,0.829716,60.094,0.999328,68.8615,0.74113,-0.34751,0.93078,0.0276955,-0.632868,-0.453664,-0.225182,0.975806,0.954301,0.905242,2.52349,2.3296,2.49618,2.81774,2.94334,2.94473,2.97131,3.03472,2.15135,1.90439,2.02603,2.18472,2.743,2.6007,2.67278,2.72499,-9999,-9999
201709,25.423,1.0,386.725,253.736,1.0,359.055,0.697222,23.544,1.0,88.75,1.0,0.093,1.0,2.466,1.0,0.34009284722222227,1.0,118.524104375,1.0,476.18050041666663,1.0,48.879135069444445,1.0,37.62768402777778,1.0,-9999,-9999,389.737,1.0,30.303,30.107,30.198,30.081,29.486,29.692,28.821,29.016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.645,2.632,5.556,6.631,7.421,6.363,5.92,4.99,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.77032,1.0,17.9019,1.0,20.4484,0.432084,81.5531,1.0,93.1539,0.662677,0.13318,0.928472,0.0147192,0.00165957,0.0560532,0.23377,0.982639,0.948611,0.911806,0.746225,0.709028,0.744556,0.788245,0.690172,0.561459,0.690172,0.710909,0.892033,0.895916,0.926329,0.949203,0.856733,0.854989,0.87794,0.89683,-9999,-9999
201710,23.276,1.0,317.617,225.61,1.0,340.554,1.0,23.924,1.0,88.82,1.0,0.0,1.0,2.779,1.0,0.3714398521505377,1.0,85.8900635262726,0.9220430107526882,412.9770688844086,1.0,51.78144499178983,0.9220430107526882,36.786915332512315,0.9220430107526882,444.07141830870273,0.9220430107526882,393.002,1.0,27.284,27.26,27.494,27.715,27.232,27.593,27.348,27.357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.043,2.06,4.178,6.054,6.95,5.998,5.745,5.041,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.33893,1.0,8.23426,0.999328,9.03366,0.229983,65.7173,1.0,72.0973,0.570007,0.217302,0.971102,0.00754282,0.157942,0.195047,0.245113,0.988575,0.975806,0.971774,0.518868,0.457546,0.512601,0.595954,0.319049,0.297892,0.317554,0.340007,0.346274,0.331552,0.348764,0.403412,0.204686,0.203706,0.217265,0.237276,-9999,-9999
201711,18.885,1.0,252.913,166.08,1.0,325.112,1.0,17.103,1.0,89.044,1.0,0.161,1.0,2.182,1.0,0.269491875,1.0,48.99589861111111,1.0,310.1300103472222,1.0,39.97562805555555,1.0,26.90997708333333,1.0,412.7409027777778,1.0,394.381,1.0,20.798,20.885,21.735,22.738,22.597,23.432,24.173,24.143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.82,3.266,4.456,5.848,6.78,5.889,5.648,5.044,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.42357,1.0,8.37256,0.999306,9.09644,0.25611,38.9608,1.0,42.3292,0.521002,0.188664,0.958333,0.0075623,0.117377,0.136795,0.272124,0.988889,0.970139,0.915972,0.248769,0.233676,0.242107,0.329156,0.102468,0.0814972,0.103364,0.116261,0.247222,0.2354,0.322666,0.36155,0.170952,0.137148,0.163171,0.173934,-9999,-9999
201712,13.039,0.981183,220.036,124.088,0.983871,300.71,0.980511,11.649,0.980511,89.178,0.964382,0.549,1.0,2.467,0.964382,0.3175397785301747,0.9529569892473118,29.771505407801424,0.9529569892473118,241.91687968364195,0.9536290322580645,31.58749930108738,0.9529569892473118,21.205031601326503,0.9529569892473118,377.82065684922514,0.9529569892473118,398.821,0.980511,13.67,13.937,15.006,16.765,17.071,18.442,20.107,20.212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.996,5.058,5.691,5.815,6.668,5.832,5.559,5.043,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.49646,1.0,8.30711,0.979839,8.89941,0.191279,23.2453,0.979839,24.9027,0.484512,0.290712,0.949597,0.0115186,0.236682,0.25025,0.293643,0.973118,0.963038,0.945565,0.332242,0.31691,0.320943,0.488906,0.0785095,0.0705701,0.0781592,0.175723,0.231008,0.208743,0.237344,0.293655,0.079459,0.0748523,0.0928042,0.0982945,-9999,-9999
201801,13.724,1.0,236.319,166.197,1.0,293.496,1.0,12.729,1.0,89.234,1.0,0.164,1.0,2.753,1.0,0.35946575659946234,1.0,47.3387560483871,1.0,314.17163709206983,1.0,38.22187230678239,1.0,28.209463709677426,1.0,382.3269489247311,1.0,400.644,1.0,14.424,14.371,14.956,15.707,15.642,16.369,17.422,17.384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.951,5.317,6.699,5.978,6.683,5.824,5.53,5.029,0.114247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.39809,1.0,8.92008,1.0,10.1166,0.17185,34.1589,1.0,38.7407,0.565857,0.266711,0.979839,0.00911147,0.229977,0.262509,0.293956,0.975806,0.971102,0.975134,0.270646,0.219748,0.24948,0.312371,0.00751942,-0.0153765,-0.00636416,0.0296341,0.238042,0.238042,0.256077,0.299886,0.00109522,0.0011892,0.00288424,0.00773176,-9999,-9999
201802,12.158,1.0,291.755,188.408,1.0,298.73,1.0,10.042,1.0,88.997,0.960565,3.255,0.96131,2.695,0.927083,0.33277842887400766,0.8965773809523808,75.93348780864198,0.9471726190476192,362.2085072678572,1.0,43.322160732528516,0.9471726190476192,30.876258611111112,0.9471726190476192,379.82386111111106,0.9471726190476192,404.192,0.999256,14.853,14.8,15.287,15.858,15.701,16.277,17.062,17.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.878,7.076,9.772,9.916,10.352,8.286,5.538,5.024,0.170387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.06178,1.0,17.2487,0.999256,20.4928,0.330614,47.7603,0.999256,56.743,0.57424,0.596491,0.951637,0.0111054,0.549414,0.580025,0.727177,0.982887,0.968006,0.960565,0.477931,0.467917,0.482446,0.520278,-0.0945992,-0.205954,-0.103032,-0.085117,1.03811,1.03911,1.09877,1.12551,0.0022257,0.00241668,0.00347424,0.0139812,-9999,-9999
201803,15.332,1.0,362.473,248.38,1.0,304.715,1.0,13.855,1.0,88.94,0.998656,0.025,1.0,2.56,0.998656,0.3055597141606612,0.9986559139784946,110.64247463395105,0.9986559139784946,483.7742831377688,1.0,52.256837599952306,0.9986559139784946,37.974873212651566,0.9986559139784946,402.0602336421871,0.9986559139784946,407.83,1.0,18.292,18.001,18.038,17.692,17.058,17.311,17.124,17.147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.827,6.44,9.638,11.169,11.87,10.207,5.917,5.012,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.01771,1.0,14.4162,0.999328,15.9325,0.240905,80.1976,0.999328,88.6328,0.634787,0.599988,0.955645,0.0085867,0.504761,0.555083,0.633094,0.975134,0.960349,0.952957,0.523546,0.427873,0.48332,0.592857,-0.0450833,-0.0732791,-0.0668597,-0.0449039,0.467574,0.489308,0.530754,0.592923,0.0258552,0.0182336,0.0254703,0.0359966,-9999,-9999
201804,20.832,1.0,425.782,316.069,1.0,318.228,1.0,22.853,1.0,88.832,0.938889,0.081,0.758333,2.985,0.938889,0.36955207874945584,0.9388888888888888,147.90692414404498,0.9388888888888888,604.1761361572917,0.6666666666666666,62.36617343670636,0.6055555555555555,49.9169837319638,0.9388888888888888,441.351648294204,0.9388888888888888,406.171,1.0,24.998,24.436,23.984,23.354,22.565,22.771,21.771,21.9,0.954167,0.954167,0.954167,0.954167,0.954167,0.954167,0.954167,0.954167,7.516,2.853,6.497,8.171,9.058,7.985,6.452,5.034,0.0,0.954167,0.954167,0.954167,0.954167,0.954167,0.954167,0.954167,8.62788,0.952083,17.5169,0.999306,19.5276,0.180387,102.587,1.0,114.363,0.717665,0.195281,0.984028,0.0112032,0.0649967,0.12737,0.251986,0.995139,0.990972,0.975694,0.968382,0.838413,0.887473,1.07599,0.830645,0.777286,0.80278,0.830672,0.734386,0.743882,0.771304,0.848029,0.770643,0.770643,0.783077,0.804125,-9999,-9999
201805,24.407,1.0,465.803,352.21,1.0,334.027,1.0,28.47,1.0,88.708,1.0,0.0,1.0,3.089,1.0,0.41259840031586015,1.0,163.6829072580645,1.0,686.0613073037633,1.0,67.44403924534824,1.0,54.60982459677419,1.0,466.08689516129033,1.0,404.914,1.0,30.259,29.669,28.995,27.975,27.167,27.12,25.555,25.749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.037,1.901,4.482,6.878,7.731,6.747,6.313,5.099,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.83715,1.0,19.2039,0.997312,22.1251,0.224693,114.39,0.997984,131.79,0.692147,-0.0254667,0.968414,0.00926378,-0.103846,-0.0676001,0.0287295,0.995968,0.980511,0.954301,0.757025,0.693263,0.726708,0.810801,0.82066,0.774899,0.79586,0.801216,0.68208,0.681957,0.695952,0.715135,0.759616,0.731124,0.755481,0.788775,-9999,-9999
201806,28.373,1.0,480.907,337.969,0.997917,369.41,1.0,33.526,1.0,88.737,1.0,2.413,1.0,2.555,1.0,0.32601147256249996,1.0,166.78232569444444,1.0,666.3976693694443,1.0,64.53392566093376,1.0,51.587956944444436,1.0,488.5195833333334,1.0,407.752,1.0,33.495,32.951,32.588,31.423,30.736,30.433,28.661,28.894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.032,4.038,6.778,8.833,9.557,7.728,6.435,5.143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.92948,1.0,37.1575,0.999306,42.0382,0.458562,101.092,1.0,114.37,0.722028,0.517799,0.9375,0.0155144,0.3937,0.462766,0.597898,0.978472,0.955556,0.927778,1.09658,1.07603,1.10092,1.17308,0.632864,0.595674,0.652715,0.693813,1.21409,1.21569,1.26829,1.35256,0.79019,0.800073,0.837894,0.878157,-9999,-9999
